Date,N+1 Close / N Close,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude,HSI Open (N),HSI Close (N),Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes,"BB Divert or converge
(3-day)","BB Divert or converge
(5-day)",BB10 Upper Slope (3-day),BB10 Lower Slope (3-day),Stock Crash,Change RMB / USD
12/5/2015,-0.00603,1.00000,0.40470,0.57536,0.01546,0.17108,-0.00749,0.01506,23714.00000,23646.00000,0.00000,1.00000,0.00000,5.10935,-0.05577,0.27195,-0.00950,-0.00531,-0.01136,1.000193611
13/5/2015,0.01697,1.00000,0.28419,0.63917,0.01506,0.15683,-0.01135,0.01852,23646.00000,23755.00000,0.00000,1.00000,0.00000,3.19518,-0.16259,-0.10793,-0.01770,-0.00441,0.00571,0.999951607
14/5/2015,-0.00596,1.00000,0.23286,0.22070,0.01852,0.41064,-0.01183,0.01402,23769.00000,23761.00000,0.00000,1.00000,0.00000,3.08525,-0.19371,-0.23868,-0.01902,-0.00402,0.03012,0.999306329
15/5/2015,0.01904,1.00000,0.20182,0.82765,0.01402,0.82353,-0.00883,0.03007,23732.00000,23950.00000,1.00000,1.00000,0.00000,1.80108,-0.20207,-0.33181,-0.01575,-0.00137,0.02979,0.999515707
18/5/2015,0.00313,0.00000,0.49333,0.78845,0.03007,0.68597,-0.00679,0.01567,23982.00000,23868.00000,0.00000,0.00000,1.00000,1.47076,-0.47688,-0.57821,-0.02206,0.00955,0.03304,1.000726791
19/5/2015,-0.00729,1.00000,0.42756,0.79227,0.01567,0.81553,-0.00299,0.02571,23926.00000,24130.00000,1.00000,0.00000,1.00000,1.60946,-0.44320,-0.55572,-0.01577,0.01058,0.06011,0.999709495
20/5/2015,0.02131,0.00000,0.96718,1.00798,0.02571,0.56420,0.00252,0.01510,24217.00000,24517.00000,0.00000,0.00000,1.00000,-3.34084,0.19379,-0.37550,0.00585,-0.00092,0.03516,1.000387453
21/5/2015,0.02554,1.00000,0.90465,0.42080,0.01510,0.29881,0.00431,0.01085,24427.00000,24411.00000,0.00000,1.00000,0.00000,-1.47430,0.33486,-0.25675,0.00974,-0.00130,-0.00998,0.999515871
22/5/2015,-0.00676,1.00000,0.65808,1.11000,0.01085,0.96065,0.00534,0.01424,24494.00000,24482.00000,1.00000,0.00000,1.00000,-2.60952,0.28553,0.53466,0.01112,-0.00069,-0.02096,0.998885965
26/5/2015,-0.03529,0.00000,0.97667,3.33346,0.01424,0.22168,0.00714,0.01385,24464.00000,24423.00000,1.00000,0.00000,1.00000,7.57069,1.08576,1.78421,0.03057,-0.01734,-0.05718,1.000840499
27/5/2015,-0.00558,1.00000,1.01404,0.24376,0.01385,0.44398,0.00958,0.01271,24455.00000,24571.00000,0.00000,1.00000,0.00000,9.94294,0.99274,1.56173,0.03536,-0.01763,-0.03545,1.000306848
28/5/2015,0.01387,1.00000,0.82774,0.79257,0.01271,0.29028,0.00745,0.05577,24382.00000,24518.00000,0.00000,1.00000,0.00000,-3.70719,0.14038,1.37857,0.01329,0.00104,0.00623,0.999580232
29/5/2015,-0.00684,1.00000,0.46209,0.18429,0.05577,0.61165,0.00458,0.01950,24490.00000,24546.00000,0.00000,1.00000,0.00000,-1.26427,-0.07284,0.84759,0.00068,0.00893,-0.01139,0.999983848
1/6/2015,-0.00610,2.00000,0.37993,0.32454,0.01950,0.74813,0.00434,0.03801,24700.00000,24857.00000,1.00000,1.00000,0.00000,-1.95091,-0.12394,-0.00096,-0.00201,0.01138,-0.00312,0.999531593
2/6/2015,0.00086,0.00000,0.49886,0.61302,0.03801,0.59694,0.00396,0.01274,24973.00000,24949.00000,0.00000,0.00000,1.00000,-2.88193,-0.14002,-0.20266,-0.00277,0.01139,-0.01772,1.000193914
3/6/2015,-0.01504,1.00000,0.39469,0.41321,0.01274,0.43721,0.00139,0.01276,24861.00000,25100.00000,0.00000,1.00000,0.00000,-1.78751,-0.10365,-0.21474,-0.00317,0.00638,-0.01660,0.999789967
4/6/2015,0.01433,1.00000,0.32309,0.30599,0.01276,0.56346,-0.00129,0.04449,25220.00000,25216.00000,0.00000,1.00000,0.00000,-2.19282,0.05352,-0.09400,0.00092,-0.00370,-0.01404,0.999935361
5/6/2015,-0.01786,0.00000,0.35584,0.54181,0.04449,0.16250,-0.00228,0.02576,25580.00000,26244.00000,0.00000,0.00000,1.00000,-2.33851,0.13279,0.01538,0.00299,-0.00800,-0.01550,1.000533307
8/6/2015,-0.01770,1.00000,0.21662,0.02734,0.02576,0.70628,-0.00375,0.02793,26711.00000,27073.00000,0.00000,1.00000,0.00000,-5.04671,0.06231,0.11917,-0.00095,-0.00682,-0.00221,1.000371501
9/6/2015,0.00930,0.00000,0.39447,0.76874,0.02793,0.16759,-0.00881,0.02620,27600.00000,27300.00000,0.00000,1.00000,0.00000,9.72454,-0.25468,-0.15571,-0.01966,0.00308,-0.01371,1.000355217
10/6/2015,0.01752,1.00000,0.19438,0.07643,0.02620,0.12151,-0.01421,0.02679,27390.00000,28030.00000,0.00000,1.00000,0.00000,5.94112,-0.56635,-0.53933,-0.03913,0.01319,-0.02338,1.00001614
11/6/2015,-0.02583,1.00000,-0.24769,0.55831,0.02679,0.51708,-0.01077,0.01517,27701.00000,27572.00000,0.00000,0.00000,1.00000,6.44664,-0.34149,-0.50920,-0.02186,0.00112,-0.03300,1.00001614
12/6/2015,-0.02715,1.00000,0.08812,1.01928,0.01517,0.88331,-0.00398,0.01431,27678.00000,27619.00000,1.00000,0.00000,1.00000,-12.26394,0.08617,-0.52898,-0.00215,-0.00590,-0.04123,1.00012912
15/6/2015,0.01222,0.00000,0.47834,0.13456,0.01431,0.06828,-0.00569,0.01819,27646.00000,27736.00000,0.00000,1.00000,0.00000,8.97482,0.05950,-0.30231,-0.00421,-0.00723,-0.03395,1.000274344
16/6/2015,-0.01129,1.00000,0.05167,-0.16816,0.01819,0.02109,-0.01161,0.02538,27800.00000,27680.00000,0.00000,1.00000,0.00000,3.09579,0.35629,0.47316,-0.00345,-0.02015,-0.00155,1.000112934
17/6/2015,-0.00583,1.00000,-0.17622,0.13318,0.02538,0.75827,-0.01184,0.02346,27613.00000,27139.00000,0.00000,1.00000,0.00000,2.30446,0.41926,0.50371,-0.00148,-0.02271,0.01241,0.999935473
18/6/2015,0.01499,0.00000,0.13986,0.64764,0.02346,0.16645,-0.01130,0.01432,27463.00000,27879.00000,0.00000,0.00000,1.00000,1.81983,0.24144,0.68375,-0.00368,-0.01942,0.02726,1.000161327
19/6/2015,0.01687,1.00000,0.11134,0.70717,0.01432,0.14247,-0.01157,0.02671,27936.00000,27807.00000,0.00000,1.00000,0.00000,1.69321,0.15392,0.63771,-0.00592,-0.01763,0.02176,0.999725789
22/6/2015,0.00554,1.00000,0.12594,0.31881,0.02671,0.79336,-0.01067,0.01513,28127.00000,27799.00000,0.00000,0.00000,1.00000,1.49566,-0.00420,0.23622,-0.01042,-0.01093,-0.02029,1.000258152
23/6/2015,-0.01585,0.00000,0.35977,0.72842,0.01513,0.83141,-0.00722,0.02372,27930.00000,28033.00000,1.00000,0.00000,1.00000,0.89863,-0.16064,-0.03144,-0.01330,-0.00062,-0.07166,1
24/6/2015,-0.02819,0.00000,0.60800,1.00877,0.02372,0.56260,-0.00136,0.01136,28120.00000,28410.00000,1.00000,0.00000,1.00000,0.17133,-0.10638,-0.11014,-0.00534,0.00294,-0.07004,0.999564481
25/6/2015,-0.03007,0.00000,0.67901,0.43811,0.01136,0.14976,-0.00153,0.01910,28398.00000,28433.00000,0.00000,1.00000,0.00000,0.24506,-0.05017,-0.20275,-0.00317,0.00022,-0.05417,1.000048412
26/6/2015,0.02257,1.00000,0.47868,-0.37818,0.01910,0.33333,-0.00867,0.03060,28387.00000,28386.00000,0.00000,1.00000,0.00000,1.38038,-0.13997,-0.23146,-0.01313,-0.00388,-0.03204,1.000371141
29/6/2015,-0.01514,1.00000,0.12204,0.22521,0.03060,0.44356,-0.01352,0.05668,28152.00000,28105.00000,0.00000,1.00000,0.00000,1.41906,0.48007,0.40581,0.00233,-0.03046,-0.03596,0.999935478
30/6/2015,-0.01374,1.00000,0.03956,0.48197,0.05668,0.77846,-0.00896,0.03504,28080.00000,28156.00000,0.00000,0.00000,1.00000,0.86839,0.80887,0.55568,0.01527,-0.03471,-0.06657,0.999967737
2/7/2015,-0.02994,0.00000,0.29985,0.67427,0.03504,0.36568,-0.00678,0.02060,28256.00000,27781.00000,0.00000,0.00000,1.00000,0.72379,0.18296,0.75086,0.00222,-0.01672,-0.15259,0.998822353
3/7/2015,-0.03304,1.00000,0.22576,0.58110,0.02060,0.25583,-0.00967,0.02581,27616.00000,27666.00000,0.00000,1.00000,0.00000,0.92093,0.13592,1.05474,-0.00199,-0.01827,-0.12564,1.000516838
6/7/2015,-0.06088,1.00000,0.17877,0.74405,0.02581,0.34412,-0.01218,0.07645,27483.00000,27202.00000,0.00000,1.00000,0.00000,1.02620,0.37510,0.62668,0.00950,-0.03659,-0.02355,1.000161428
7/7/2015,0.03053,1.00000,0.11850,0.40236,0.07645,0.12166,-0.01910,0.04271,27338.00000,27510.00000,0.00000,1.00000,0.00000,1.29052,0.48060,0.68185,0.01093,-0.05322,-0.00319,1.000564908
8/7/2015,0.03601,1.00000,0.06986,-0.59241,0.04271,0.53469,-0.03109,0.06478,27790.00000,27632.00000,0.00000,1.00000,0.00000,1.64418,0.56948,1.15818,0.01470,-0.08512,0.08560,1.000129049
9/7/2015,0.01225,1.00000,0.04454,0.45731,0.06478,0.62968,-0.03675,0.07724,27622.00000,27329.00000,0.00000,0.00000,1.00000,1.97253,0.39713,1.06860,0.00142,-0.08309,0.05631,0.99983871
10/7/2015,-0.01397,0.00000,0.21891,0.80061,0.07724,0.67609,-0.03042,0.03398,27385.00000,27188.00000,1.00000,0.00000,1.00000,1.96232,-0.09439,0.42134,-0.03797,-0.02055,-0.00685,0.999967737
13/7/2015,-0.01309,0.00000,0.36799,0.51098,0.03398,0.79229,-0.02168,0.02992,27261.00000,27230.00000,1.00000,0.00000,1.00000,1.45513,-0.20455,0.11135,-0.04413,0.00807,0.00348,1.000080661
14/7/2015,0.00581,0.00000,0.44555,0.48159,0.02992,0.45493,-0.01584,0.02683,27348.00000,27864.00000,0.00000,1.00000,0.00000,1.08306,-0.12306,-0.20583,-0.02775,-0.00054,0.00025,0.999854822
15/7/2015,0.00860,1.00000,0.41347,0.50785,0.02683,0.33281,-0.01776,0.02784,27729.00000,27510.00000,0.00000,1.00000,0.00000,1.35121,-0.12047,-0.30037,-0.02825,-0.00457,0.00898,1.000080666
16/7/2015,-0.00643,1.00000,0.39420,-0.01757,0.02784,0.94858,-0.01935,0.02178,27549.00000,27679.00000,0.00000,1.00000,0.00000,1.51674,-0.25234,-0.34435,-0.04268,0.00982,0.00775,1.000048396
17/7/2015,0.00829,0.00000,0.45720,1.22222,0.02178,0.43272,-0.01503,0.01641,27718.00000,27466.00000,1.00000,0.00000,1.00000,1.23094,-0.35902,-0.43623,-0.04684,0.02399,-0.00830,1.000048393
20/7/2015,-0.01156,0.00000,0.55836,0.73453,0.01641,0.35937,-0.01028,0.01869,27499.00000,27593.00000,0.00000,1.00000,0.00000,0.91120,-0.25753,-0.44489,-0.02961,0.01264,-0.00588,1
21/7/2015,0.00854,1.00000,0.54060,0.34710,0.01869,0.74299,-0.00351,0.02210,27650.00000,27982.00000,0.00000,1.00000,0.00000,0.29935,-0.05912,-0.39691,-0.00697,0.00043,-0.04521,1.000048391
22/7/2015,-0.01314,0.00000,0.60478,0.31644,0.02210,0.82584,0.00573,0.01369,28400.00000,28296.00000,0.00000,1.00000,0.00000,-0.41898,-0.33925,-0.50942,-0.01491,0.02918,-0.04956,0.999967741
23/7/2015,-0.03839,1.00000,0.45307,0.68322,0.01369,0.71768,0.00866,0.01993,28296.00000,28066.00000,1.00000,0.00000,1.00000,-0.57237,-0.78656,-0.79918,-0.03819,0.06177,-0.04384,0.99996774
24/7/2015,-0.00513,0.00000,0.54839,0.35901,0.01993,0.40371,0.00177,0.01162,27905.00000,27112.00000,0.00000,1.00000,0.00000,-0.11884,-0.69008,-0.79522,-0.02600,0.03196,-0.04339,1.000016131
27/7/2015,0.00901,1.00000,0.09929,-0.66603,0.01162,0.23362,-0.00806,0.03420,27118.00000,27164.00000,0.00000,1.00000,0.00000,0.53590,1.24267,-0.52134,0.00829,-0.02485,-0.00670,1.00001613
28/7/2015,-0.01210,1.00000,-0.20252,0.14244,0.03420,0.38063,-0.01217,0.03631,27060.00000,27230.00000,0.00000,1.00000,0.00000,0.86671,2.25158,0.00774,0.01674,-0.04184,-0.01177,0.99998387
29/7/2015,-0.00051,1.00000,0.01177,0.65106,0.03631,0.66726,-0.00913,0.01706,27163.00000,27179.00000,0.00000,0.00000,1.00000,0.67528,0.56546,2.51081,0.00758,-0.02687,-0.01995,0.99998387
30/7/2015,-0.01093,2.00000,0.18775,1.22801,0.01706,0.08864,-0.00874,0.02355,27203.00000,27369.00000,0.00000,1.00000,0.00000,0.61834,0.20197,2.90829,-0.00014,-0.01811,-0.00330,0.999935478
31/7/2015,0.00590,1.00000,0.14930,0.33925,0.02355,0.43204,-0.01145,0.01455,27319.00000,27450.00000,0.00000,1.00000,0.00000,0.86322,0.08120,0.69257,-0.00726,-0.01605,-0.00534,1.000112921
3/8/2015,0.00460,1.00000,0.20364,0.07532,0.01455,0.66480,-0.01283,0.01712,27300.00000,27011.00000,0.00000,1.00000,0.00000,1.11186,0.04056,0.25071,-0.01021,-0.01573,0.02022,1.00001613
4/8/2015,-0.00293,1.00000,0.17978,0.44199,0.01712,0.69656,-0.01359,0.02040,26955.00000,27035.00000,1.00000,0.00000,1.00000,1.60020,0.00397,0.08549,-0.01273,-0.01455,0.01428,0.99998387
5/8/2015,0.01214,0.00000,0.28801,0.77157,0.02040,0.36064,-0.01232,0.01245,27034.00000,26734.00000,0.00000,0.00000,1.00000,3.88064,-0.13694,-0.10194,-0.01875,-0.00514,0.01157,0.99998387
6/8/2015,0.00568,0.00000,0.36822,0.32261,0.01245,0.57544,-0.01191,0.01437,26701.00000,26382.00000,0.00000,1.00000,0.00000,8.20694,-0.31485,-0.31213,-0.02707,0.00493,-0.00463,1.00001613
7/8/2015,-0.00239,1.00000,0.37810,0.66619,0.01437,0.52813,-0.01058,0.02048,26622.00000,26749.00000,1.00000,0.00000,1.00000,2.47928,-0.66368,-0.70974,-0.04023,0.02203,-0.00885,1
10/8/2015,-0.01969,0.00000,0.72227,0.32724,0.02048,0.68446,-0.00349,0.02789,26799.00000,27128.00000,0.00000,1.00000,0.00000,0.59728,-0.58349,-0.71463,-0.02392,0.01850,-0.00508,1
11/8/2015,0.00345,0.00000,0.90441,1.07183,0.02789,0.15724,0.00137,0.03279,26850.00000,26599.00000,0.00000,0.00000,1.00000,-0.24470,0.10099,-0.62972,0.00295,-0.00027,-0.03328,1
12/8/2015,-0.00188,1.00000,0.75591,-0.26650,0.03279,0.39441,-0.00125,0.02127,26530.00000,26278.00000,0.00000,1.00000,0.00000,0.23614,0.17029,-0.51256,0.00133,-0.00391,-0.02270,1.018581544
13/8/2015,-0.00884,1.00000,0.25609,0.58053,0.02127,0.34034,-0.00257,0.01947,26320.00000,26539.00000,0.00000,0.00000,1.00000,0.44954,-0.02728,0.07095,-0.00301,-0.00213,-0.04115,1.009833885
14/8/2015,-0.01753,2.00000,0.36154,0.58833,0.01947,0.26646,-0.00115,0.01340,26467.00000,26491.00000,0.00000,0.00000,1.00000,0.17935,-0.03810,0.12569,-0.00180,-0.00048,-0.06708,1.001866081
17/8/2015,-0.01187,1.00000,0.32487,-0.24232,0.01340,0.80323,-0.00107,0.01608,26674.00000,26640.00000,0.00000,1.00000,0.00000,0.15183,0.11519,0.08477,0.00091,-0.00312,-0.06955,0.998888698
18/8/2015,-0.02251,1.00000,0.12785,1.25159,0.01608,0.18193,-0.00317,0.03700,26700.00000,26929.00000,0.00000,1.00000,0.00000,0.37450,0.53018,0.47188,0.00586,-0.01252,-0.11759,1.000454417
19/8/2015,-0.01996,1.00000,-0.04872,0.17393,0.03700,0.31376,-0.00709,0.02860,27020.00000,27287.00000,0.00000,1.00000,0.00000,0.72812,0.86413,1.07887,0.00945,-0.02428,-0.11655,0.999859038
20/8/2015,-0.05814,1.00000,-0.00018,-0.08114,0.02860,0.46022,-0.01059,0.02719,27234.00000,27278.00000,0.00000,1.00000,0.00000,0.94037,0.97787,2.02650,0.01488,-0.03743,-0.08450,1.000313293
21/8/2015,-0.00919,1.00000,0.00718,-0.43400,0.02719,0.73902,-0.01561,0.01861,27206.00000,27140.00000,0.00000,1.00000,0.00000,1.19413,0.86065,2.46851,0.01511,-0.04864,-0.04270,0.998935137
24/8/2015,-0.00905,0.00000,0.04709,-1.36694,0.01861,0.47148,-0.02481,0.04597,27026.00000,26733.00000,0.00000,1.00000,0.00000,1.76674,0.90958,2.77690,0.02211,-0.07696,0.03459,0.999984324
25/8/2015,0.04621,1.00000,0.00352,0.43420,0.04597,0.39615,-0.03164,0.06146,26600.00000,25920.00000,0.00000,1.00000,0.00000,2.11946,0.72931,2.21764,0.01725,-0.08775,0.02830,1.002429886
26/8/2015,-0.01144,1.00000,0.10756,0.51742,0.06146,0.12033,-0.03145,0.04241,25902.00000,26204.00000,0.00000,0.00000,1.00000,1.96103,0.24128,1.37032,-0.00586,-0.06294,0.00382,1.001329288
27/8/2015,-0.00096,1.00000,0.15900,0.99924,0.04241,0.77275,-0.02690,0.03247,26251.00000,26330.00000,1.00000,0.00000,1.00000,1.87063,0.01694,0.75860,-0.02211,-0.03303,-0.04376,0.999703259
28/8/2015,-0.02949,0.00000,0.35511,1.58168,0.03247,0.05231,-0.02437,0.03857,26349.00000,26011.00000,0.00000,0.00000,1.00000,1.97463,-0.15741,0.04589,-0.03996,-0.00403,-0.06638,0.999109514
31/8/2015,-0.01616,1.00000,0.34363,0.22568,0.03857,0.69309,-0.02470,0.02666,25978.00000,25284.00000,0.00000,1.00000,0.00000,1.99291,-0.22509,-0.21197,-0.04746,0.00476,-0.04733,0.997373071
1/9/2015,-0.01416,1.00000,0.37732,0.62666,0.02666,0.12261,-0.02508,0.03164,25438.00000,25025.00000,0.00000,1.00000,0.00000,1.84398,-0.26222,-0.37836,-0.04946,0.00560,-0.03082,0.998103002
2/9/2015,-0.00724,1.00000,0.26293,-0.13298,0.03164,0.32037,-0.02659,0.03931,24403.00000,23176.00000,0.00000,1.00000,0.00000,1.62962,-0.31968,-0.47281,-0.05368,0.00663,0.04858,0.998130812
4/9/2015,0.04133,1.00000,0.19368,0.37271,0.03931,0.33394,-0.02611,0.03568,23304.00000,24458.00000,0.00000,1.00000,0.00000,1.45934,-0.32665,-0.50322,-0.05009,0.00242,0.06339,0.998646628
7/9/2015,0.05233,1.00000,0.12437,0.14064,0.03568,0.02631,-0.02391,0.03394,24456.00000,24899.00000,0.00000,0.00000,1.00000,1.22643,-0.35704,-0.56258,-0.04604,0.00162,0.06449,1
8/9/2015,-0.01958,2.00000,0.06222,0.12997,0.03394,0.76755,-0.01265,0.05174,24844.00000,25174.00000,1.00000,0.00000,1.00000,0.66116,-0.17902,-0.44720,-0.02206,-0.00204,0.05262,1.001575821
9/9/2015,-0.00633,0.00000,0.49887,1.22872,0.05174,0.84571,0.00357,0.04003,25190.00000,25008.00000,1.00000,0.00000,1.00000,-0.23427,0.13814,-0.26823,0.00959,-0.00305,0.00217,1.000204534
10/9/2015,0.00107,0.00000,0.94312,0.17047,0.04003,0.62809,0.00858,0.02071,25125.00000,25030.00000,0.00000,0.00000,1.00000,-0.67887,0.13239,-0.07034,0.01446,0.00209,0.00984,1.001667401
11/9/2015,-0.00251,0.00000,0.70392,0.97703,0.02071,0.05732,0.00217,0.02954,25076.00000,25067.00000,0.00000,0.00000,1.00000,-0.16590,0.09000,0.24057,0.00661,-0.00276,0.02366,0.999905776
14/9/2015,0.02065,1.00000,0.65479,0.27604,0.02954,0.45365,-0.00175,0.02422,25179.00000,25420.00000,0.00000,1.00000,0.00000,0.12945,-0.01281,0.11788,-0.00234,-0.00109,0.03467,0.999654479
15/9/2015,0.00600,1.00000,0.67372,0.58025,0.02422,0.26867,-0.00062,0.01342,25543.00000,25389.00000,0.00000,0.00000,1.00000,0.04735,-0.00978,0.07935,-0.00112,-0.00006,0.01086,0.998884525
16/9/2015,0.00644,1.00000,0.64891,1.41510,0.01342,0.50792,0.00433,0.03075,25370.00000,25516.00000,1.00000,0.00000,1.00000,-0.40103,0.10958,0.09537,0.00985,-0.00183,0.00674,1.000330298
17/9/2015,-0.01286,0.00000,0.77142,0.88379,0.03075,0.10884,0.01167,0.02397,25389.00000,25233.00000,0.00000,0.00000,1.00000,-1.47683,0.14632,0.13512,0.01897,0.00349,-0.05568,1.000141509
18/9/2015,-0.00646,1.00000,0.74844,0.10405,0.02397,0.46077,0.01587,0.01424,25280.00000,25386.00000,0.00000,0.00000,1.00000,-2.93288,0.00163,0.11139,0.01505,0.01680,-0.05453,0.999229669
21/9/2015,-0.02696,0.00000,0.74671,-0.80409,0.01424,0.83958,0.01714,0.01498,25281.00000,25161.00000,0.00000,1.00000,0.00000,-4.95853,-0.25998,-0.15170,0.00025,0.03638,-0.03984,0.999732536
22/9/2015,-0.01050,0.00000,0.58741,0.83572,0.01498,0.06863,0.01183,0.02483,24888.00000,24346.00000,0.00000,0.00000,1.00000,-36.56041,-0.58869,-0.58802,-0.02231,0.05035,-0.07229,1.000755394
23/9/2015,0.00448,1.00000,0.46168,-0.39540,0.02483,0.54636,-0.00050,0.03745,24347.00000,24469.00000,0.00000,1.00000,0.00000,-0.33564,-0.26893,-0.45899,-0.01261,0.01280,-0.00786,1.001085059
24/9/2015,-0.02962,1.00000,0.14142,0.48402,0.03745,0.29018,-0.00726,0.02086,24609.00000,24609.00000,0.00000,0.00000,1.00000,-14.31487,0.62452,-0.33182,0.00785,-0.02313,0.01003,1.001209551
25/9/2015,0.01896,1.00000,0.10166,0.15757,0.02086,0.58007,-0.00526,0.02411,24750.00000,24418.00000,0.00000,1.00000,0.00000,3.28838,0.30380,-0.04683,0.00506,-0.01632,0.04789,0.999937242
29/9/2015,0.02989,0.00000,0.21779,-0.91181,0.02411,0.89321,-0.00720,0.01703,24530.00000,24526.00000,0.00000,1.00000,0.00000,1.59780,0.46616,1.38180,0.01105,-0.02697,0.08306,0.997724883
30/9/2015,0.02034,0.00000,0.08149,1.63425,0.01703,0.52470,-0.00816,0.02257,24535.00000,24278.00000,1.00000,0.00000,1.00000,1.84138,0.37525,0.79305,0.00844,-0.02635,0.06611,0.999182236
2/10/2015,0.00484,0.00000,0.27253,1.21707,0.02257,0.72726,-0.00532,0.02566,24239.00000,24264.00000,1.00000,0.00000,1.00000,9.91301,0.03751,0.52115,-0.00293,-0.00802,0.06822,0.998819567
5/10/2015,0.04665,0.00000,0.52213,1.52875,0.02566,0.36064,-0.00308,0.01218,24364.00000,24466.00000,1.00000,0.00000,1.00000,-0.72734,-0.05974,0.29309,-0.00643,0.00071,0.05643,1
6/10/2015,-0.01033,2.00000,0.70255,1.65955,0.01218,0.40042,-0.00184,0.01803,24556.00000,24310.00000,0.00000,0.00000,1.00000,-0.26278,-0.09383,-0.05984,-0.00719,0.00422,0.05994,1
7/10/2015,0.01160,1.00000,0.76726,0.45876,0.01803,0.93842,0.00413,0.05054,24158.00000,24451.00000,1.00000,0.00000,1.00000,0.38820,0.00920,-0.05109,0.00441,0.00381,0.04267,1
8/10/2015,0.01263,0.00000,1.10919,0.94171,0.05054,0.51040,0.00983,0.02142,24355.00000,24401.00000,0.00000,0.00000,1.00000,0.90704,0.26513,0.14642,0.02338,-0.00534,0.01198,1
9/10/2015,-0.00954,1.00000,0.90211,1.14630,0.02142,0.01944,0.01330,0.02175,24634.00000,24390.00000,1.00000,0.00000,1.00000,2.09323,0.44743,0.46075,0.03768,-0.01418,0.00183,0.9995903
12/10/2015,-0.00989,1.00000,0.85089,0.28707,0.02175,0.44814,0.01956,0.01649,24283.00000,23720.00000,0.00000,0.00000,1.00000,3.22265,0.37068,0.73410,0.04261,-0.00697,0.01187,0.998707338
13/10/2015,0.02114,0.00000,0.82551,0.04456,0.01649,0.31208,0.02030,0.02129,23848.00000,24044.00000,0.00000,1.00000,0.00000,2.69797,0.14061,0.65095,0.02973,0.00912,0.01945,0.99648004
14/10/2015,0.00797,1.00000,0.71917,-0.31356,0.02129,0.22310,0.02044,0.01573,23997.00000,23952.00000,0.00000,1.00000,0.00000,3.04049,-0.15353,0.16025,0.00543,0.03859,0.02188,1.003057184
15/10/2015,0.00484,0.00000,0.62835,1.14131,0.01573,0.62819,0.02247,0.01991,24011.00000,23787.00000,1.00000,0.00000,1.00000,3.05606,-0.32051,-0.22497,-0.00730,0.05848,0.00792,1.000852771
16/10/2015,-0.00366,0.00000,0.73763,1.27761,0.01991,0.34402,0.02071,0.01357,23907.00000,23439.00000,1.00000,0.00000,1.00000,2.59898,-0.31885,-0.42343,-0.00396,0.04957,0.01012,0.999763321
19/10/2015,-0.00459,1.00000,0.77427,0.17983,0.01357,0.88002,0.01713,0.01224,23514.00000,23074.00000,0.00000,1.00000,0.00000,2.34362,-0.22536,-0.47364,0.00273,0.03348,0.01027,1.001010069
20/10/2015,0.01335,0.00000,0.76695,0.56411,0.01224,0.87224,0.01473,0.01317,22831.00000,22666.00000,0.00000,1.00000,0.00000,2.18912,-0.25134,-0.49005,0.00151,0.02940,0.00242,1.00118248
22/10/2015,0.00053,2.00000,0.69361,0.19368,0.01317,0.85656,0.00886,0.01045,22304.00000,22488.00000,0.00000,1.00000,0.00000,1.34559,-0.48611,-0.60192,-0.01385,0.03387,0.00140,0.998299239
23/10/2015,-0.00306,0.00000,0.66932,2.55000,0.01045,0.50573,0.00629,0.00849,21690.00000,21128.00000,1.00000,0.00000,1.00000,0.78816,-0.41784,-0.56416,-0.00946,0.02331,-0.02843,1.001372391
26/10/2015,-0.01459,1.00000,0.88892,1.81977,0.00849,0.31673,0.00757,0.01849,20800.00000,21575.00000,0.00000,1.00000,0.00000,0.73361,0.00328,-0.48442,0.00746,0.00767,-0.03243,0.998597984
27/10/2015,-0.01128,1.00000,0.79957,0.12958,0.01849,0.96968,0.00490,0.01558,21363.00000,21113.00000,0.00000,1.00000,0.00000,0.41063,0.08995,-0.36548,0.00676,0.00296,-0.03198,1.00064678
28/10/2015,-0.00410,2.00000,0.70302,0.58011,0.01558,0.23296,0.00281,0.01515,21612.00000,21795.00000,0.00000,1.00000,0.00000,0.25013,-0.09692,-0.09396,0.00043,0.00530,-0.02317,1
29/10/2015,-0.01503,1.00000,0.36264,0.60975,0.01515,0.21862,0.00213,0.02168,22148.00000,21536.00000,0.00000,1.00000,0.00000,0.19376,-0.23587,-0.16714,-0.00350,0.00803,-0.00512,1.00096166
30/10/2015,0.00421,1.00000,0.00649,0.13835,0.02168,0.38858,-0.00048,0.01619,21468.00000,21464.00000,0.00000,1.00000,0.00000,-0.04539,-0.02454,-0.11908,-0.00100,0.00006,0.01568,0.999590506
2/11/2015,0.02697,1.00000,0.01490,-0.38989,0.01619,0.15708,-0.00520,0.01874,21337.00000,20879.00000,0.00000,1.00000,0.00000,-0.69909,0.54410,0.17989,0.00475,-0.01553,0.02828,0.993918099
3/11/2015,0.00539,1.00000,-0.05679,0.88663,0.01874,0.07539,-0.00755,0.01285,20798.00000,20699.00000,0.00000,0.00000,1.00000,-1.65251,0.44328,0.40786,0.00191,-0.01743,0.01669,1.003059558
